CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
46234;SotdeChera;43;11878.45;16;4419.89;0;0.0
12107;SotdeFerrer;49;11980.44;9;2200.49;2;489.0
46235;Sueca;4340;15744.03;562;2038.74;43;155.99
12108;Sueras/Suera;86;16412.21;17;3244.27;2;381.68
46236;Sumacàrcer;96;8751.14;22;2005.47;0;0.0
12109;Tales;102;12734.08;42;5243.45;0;0.0
46237;TavernesBlanques;1594;17281.01;340;3686.04;15;162.62
46238;TavernesdelaValldigna;3741;21681.93;758;4393.18;53;307.18
12110;Teresa;22;8906.88;2;809.72;1;404.86
46239;TeresadeCofrentes;61;9854.6;7;1130.86;4;646.2
46240;Terrateig;2;781.25;0;0.0;0;0.0
3128;Teulada;2166;19205.53;582;5160.49;20;177.34
3129;Tibi;170;10228.64;43;2587.24;2;120.34
46241;Titaguas;115;25330.4;18;3964.76;0;0.0
12112;Todolella;13;9219.86;5;3546.1;0;0.0
12113;Toga;11;11458.33;0;0.0;0;0.0
3130;Tollos;2;5714.29;1;2857.14;0;0.0
3131;Tormos;13;4088.05;3;943.4;0;0.0
12115;Toro(El);16;6639.0;3;1244.81;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);18;10778.44;1;598.8;1;598.8
12120;Torred'enDoménec(la);2;1234.57;0;0.0;0;0.0
46242;Torrebaja;30;7462.69;5;1243.78;0;0.0
12117;Torreblanca;910;16325.8;182;3265.16;6;107.64
12118;Torrechiva;6;6741.57;0;0.0;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
3132;Torremanzanas/TorredelesMaçanes(la);39;6132.08;13;2044.03;0;0.0
46244;Torrent;13927;16587.27;3095;3686.19;165;196.52
46245;TorresTorres;68;10164.42;6;896.86;1;149.48
3133;Torrevieja;9673;11424.76;1238;1462.2;138;162.99
12114;Torás;7;3017.24;1;431.03;0;0.0
46246;Tous;146;11344.21;22;1709.4;1;77.7
12121;Traiguera;455;33284.56;89;6510.61;10;731.53
46248;Turís;1210;18000.6;240;3570.37;4;59.51
46247;Tuéjar;146;12840.81;25;2198.77;2;175.9
3127;Tàrbena;39;6260.03;13;2086.68;3;481.54
12111;Tírig;30;7142.86;5;1190.48;0;0.0
12122;Useras/Useres(les);42;4379.56;13;1355.58;1;104.28
46249;Utiel;2593;22630.48;606;5288.88;45;392.74
46250;Valencia;142727;17836.08;18859;2356.74;1255;156.83
12124;Valld'Alba;894;31302.52;236;8263.31;6;210.08
3134;Valld'Alcalà(la);8;5000.0;2;1250.0;0;0.0
3135;Valld'Ebo(la);8;3669.72;1;458.72;1;458.72
12126;Valld'Uixó(la);6313;19926.77;2067;6524.42;41;129.42
12125;ValldeAlmonacid;18;6844.11;6;2281.37;0;0.0
3136;ValldeGallinera;17;3225.81;4;759.01;0;0.0
3137;ValldeLaguar(la);104;12575.57;57;6892.38;0;0.0
46251;Vallada;662;21382.43;82;2648.58;10;323.0
46252;Vallanca;17;12781.95;2;1503.76;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;3;4545.45;0;0.0;0;0.0
46253;Vallés;3;1948.05;2;1298.7;0;0.0
46254;VentadelMoro;171;14273.79;20;1669.45;1;83.47
3138;Verger(el);1210;25695.48;328;6965.39;23;488.43
12135;Vila-real;9893;19287.23;2706;5275.57;96;187.16
12128;Vilafamés;113;6178.24;26;1421.54;0;0.0
46256;Vilamarxant;1205;12182.79;165;1668.18;7;70.77
12132;Vilanovad'Alcolea;47;8260.11;19;3339.19;1;175.75
12134;VilardeCanes;9;5325.44;1;591.72;0;0.0
12136;Vilavella(la);442;14144.0;129;4128.0;6;192.0
12129;VillafrancadelCid/Vilafranca;355;16158.4;111;5052.34;1;45.52
12130;VillahermosadelRío;93;19214.88;11;2272.73;15;3099.17
3139;Villajoyosa/VilaJoiosa(la);5711;16224.89;931;2644.96;79;224.44
46255;Villalonga;719;16453.09;163;3729.98;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
46257;VillanuevadeCastellón;1509;21392.12;328;4649.84;8;113.41
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;557;15752.26;142;4015.84;3;84.84
46259;VillargordodelCabriel;102;17525.77;19;3264.6;2;343.64
3140;Villena;6893;20181.53;1265;3703.7;67;196.16
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;471;13804.22;144;4220.4;3;87.92
12138;Vinaròs;5256;18229.11;1127;3908.72;42;145.67
12139;VistabelladelMaestrazgo;54;16216.22;9;2702.7;1;300.3
12140;Viver;415;26399.49;59;3753.18;13;826.97
3081;Xaló;164;5718.27;42;1464.44;2;69.74
46143;Xeraco;784;13706.29;234;4090.91;8;139.86
46146;Xeresa;262;11925.35;61;2776.51;0;0.0
46110;Xirivella;5804;19220.45;1413;4679.27;48;158.96
46145;Xàtiva;5328;17986.02;1165;3932.75;40;135.03
46262;Yesa(La);10;4524.89;2;904.98;0;0.0
46261;Yátova;101;4858.1;17;817.7;0;0.0
46263;Zarra;28;8092.49;6;1734.1;0;0.0
12141;ZoritadelMaestrazgo;7;6306.31;7;6306.31;0;0.0
12142;Zucaina;15;9259.26;1;617.28;0;0.0
46119;Ènova(l');124;13747.23;16;1773.84;6;665.19
