CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
46232;Sinarcas;167;15113.12;28;2533.94;1;90.5
46233;Sollana;820;16799.84;234;4794.1;2;40.98
12106;Soneja;290;19917.58;57;3914.84;2;137.36
46234;SotdeChera;56;15469.61;12;3314.92;0;0.0
12107;SotdeFerrer;57;13936.43;8;1955.99;2;489.0
46235;Sueca;5305;19244.72;710;2575.64;44;159.62
12108;Sueras/Suera;110;20992.37;17;3244.27;2;381.68
46236;Sumacàrcer;110;10027.35;12;1093.89;0;0.0
12109;Tales;130;16229.71;23;2871.41;0;0.0
46237;TavernesBlanques;2174;23568.95;484;5247.18;15;162.62
46238;TavernesdelaValldigna;4596;26637.3;773;4480.12;53;307.18
12110;Teresa;23;9311.74;2;809.72;1;404.86
46239;TeresadeCofrentes;70;11308.56;9;1453.96;4;646.2
46240;Terrateig;3;1171.88;1;390.62;0;0.0
3128;Teulada;2796;24791.63;507;4495.48;21;186.2
3129;Tibi;196;11793.02;23;1383.87;2;120.34
46241;Titaguas;202;44493.39;23;5066.08;0;0.0
12112;Todolella;18;12765.96;5;3546.1;0;0.0
12113;Toga;14;14583.33;3;3125.0;0;0.0
3130;Tollos;2;5714.29;0;0.0;0;0.0
3131;Tormos;15;4716.98;2;628.93;0;0.0
12115;Toro(El);21;8713.69;4;1659.75;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);19;11377.25;1;598.8;1;598.8
12120;Torred'enDoménec(la);3;1851.85;1;617.28;0;0.0
46242;Torrebaja;71;17661.69;21;5223.88;0;0.0
12117;Torreblanca;1133;20326.52;179;3211.34;6;107.64
12118;Torrechiva;7;7865.17;1;1123.6;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
3132;Torremanzanas/TorredelesMaçanes(la);40;6289.31;0;0.0;0;0.0
46244;Torrent;18447;21970.65;3595;4281.7;169;201.28
46245;TorresTorres;78;11659.19;9;1345.29;1;149.48
3133;Torrevieja;12344;14579.47;1903;2247.63;142;167.72
12114;Torás;13;5603.45;1;431.03;0;0.0
46246;Tous;216;16783.22;68;5283.61;1;77.7
12121;Traiguera;551;40307.24;79;5779.08;10;731.53
46248;Turís;1925;28637.31;470;6991.97;4;59.51
46247;Tuéjar;168;14775.73;19;1671.06;2;175.9
3127;Tàrbena;56;8988.76;7;1123.6;3;481.54
12111;Tírig;49;11666.67;19;4523.81;0;0.0
12122;Useras/Useres(les);51;5318.04;9;938.48;1;104.28
46249;Utiel;3443;30048.87;552;4817.59;48;418.92
46250;Valencia;186983;23366.6;31727;3964.81;1287;160.83
12124;Valld'Alba;1383;48424.37;381;13340.34;7;245.1
3134;Valld'Alcalà(la);10;6250.0;1;625.0;0;0.0
3135;Valld'Ebo(la);10;4587.16;2;917.43;1;458.72
12126;Valld'Uixó(la);8379;26448.03;1741;5495.41;43;135.73
12125;ValldeAlmonacid;29;11026.62;5;1901.14;0;0.0
3136;ValldeGallinera;26;4933.59;9;1707.78;0;0.0
3137;ValldeLaguar(la);138;16686.82;27;3264.81;0;0.0
46251;Vallada;784;25323.0;107;3456.07;10;323.0
46252;Vallanca;23;17293.23;2;1503.76;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;4;6060.61;1;1515.15;0;0.0
46253;Vallés;3;1948.05;0;0.0;0;0.0
46254;VentadelMoro;214;17863.11;37;3088.48;1;83.47
3138;Verger(el);1624;34487.15;348;7390.1;23;488.43
12135;Vila-real;14091;27471.58;3300;6433.63;100;194.96
12128;Vilafamés;165;9021.32;47;2569.71;0;0.0
46256;Vilamarxant;1856;18764.53;400;4044.08;7;70.77
12132;Vilanovad'Alcolea;57;10017.57;9;1581.72;1;175.75
12134;VilardeCanes;10;5917.16;1;591.72;0;0.0
12136;Vilavella(la);617;19744.0;158;5056.0;6;192.0
12129;VillafrancadelCid/Vilafranca;490;22303.14;91;4142.01;1;45.52
12130;VillahermosadelRío;99;20454.55;6;1239.67;15;3099.17
3139;Villajoyosa/VilaJoiosa(la);7490;21279.01;983;2792.69;79;224.44
46255;Villalonga;922;21098.4;195;4462.24;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;834;23585.97;184;5203.62;3;84.84
46259;VillargordodelCabriel;173;29725.09;41;7044.67;2;343.64
3140;Villena;8771;25679.99;1629;4769.43;70;204.95
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;702;20574.44;219;6418.52;3;87.92
12138;Vinaròs;7092;24596.82;1607;5573.47;45;156.07
12139;VistabelladelMaestrazgo;64;19219.22;7;2102.1;1;300.3
12140;Viver;527;33524.17;73;4643.77;13;826.97
3081;Xaló;195;6799.16;25;871.69;2;69.74
46143;Xeraco;1043;18234.27;250;4370.63;8;139.86
46146;Xeresa;393;17888.03;128;5826.13;1;45.52
46110;Xirivella;7678;25426.37;1458;4828.29;48;158.96
46145;Xàtiva;6658;22475.78;1129;3811.23;41;138.41
46262;Yesa(La);10;4524.89;0;0.0;0;0.0
46261;Yátova;189;9090.91;41;1972.1;0;0.0
46263;Zarra;41;11849.71;10;2890.17;0;0.0
12141;ZoritadelMaestrazgo;9;8108.11;2;1801.8;0;0.0
12142;Zucaina;23;14197.53;5;3086.42;0;0.0
46119;Ènova(l');159;17627.49;31;3436.81;6;665.19
