CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
12107;SotdeFerrer;47;11491.44;7;1711.49;2;489.0
46235;Sueca;4151;15058.41;669;2426.9;42;152.36
12108;Sueras/Suera;80;15267.18;11;2099.24;2;381.68
46236;Sumacàrcer;89;8113.04;16;1458.52;0;0.0
12109;Tales;89;11111.11;31;3870.16;0;0.0
46237;TavernesBlanques;1489;16142.67;296;3209.02;15;162.62
46238;TavernesdelaValldigna;3539;20511.19;781;4526.49;53;307.18
12110;Teresa;22;8906.88;2;809.72;1;404.86
46239;TeresadeCofrentes;56;9046.85;2;323.1;4;646.2
46240;Terrateig;2;781.25;0;0.0;0;0.0
3128;Teulada;1972;17485.37;476;4220.61;20;177.34
3129;Tibi;148;8904.93;23;1383.87;2;120.34
46241;Titaguas;111;24449.34;19;4185.02;0;0.0
12112;Todolella;13;9219.86;5;3546.1;0;0.0
12113;Toga;11;11458.33;0;0.0;0;0.0
3130;Tollos;2;5714.29;1;2857.14;0;0.0
3131;Tormos;13;4088.05;5;1572.33;0;0.0
12115;Toro(El);16;6639.0;3;1244.81;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);18;10778.44;1;598.8;1;598.8
12120;Torred'enDoménec(la);2;1234.57;0;0.0;0;0.0
46242;Torrebaja;27;6716.42;3;746.27;0;0.0
12117;Torreblanca;846;15177.61;147;2637.24;6;107.64
12118;Torrechiva;6;6741.57;0;0.0;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
3132;Torremanzanas/TorredelesMaçanes(la);35;5503.14;10;1572.33;0;0.0
46244;Torrent;12530;14923.42;2191;2609.51;165;196.52
46245;TorresTorres;68;10164.42;8;1195.81;1;149.48
3133;Torrevieja;9244;10918.07;1087;1283.85;138;162.99
12114;Torás;7;3017.24;1;431.03;0;0.0
46246;Tous;140;10878.01;18;1398.6;1;77.7
12121;Traiguera;441;32260.42;118;8632.04;10;731.53
46248;Turís;1115;16587.33;231;3436.48;4;59.51
46247;Tuéjar;137;12049.25;22;1934.92;2;175.9
3127;Tàrbena;35;5617.98;10;1605.14;3;481.54
12111;Tírig;25;5952.38;2;476.19;0;0.0
12122;Useras/Useres(les);37;3858.19;8;834.2;1;104.28
46249;Utiel;2416;21085.7;564;4922.33;45;392.74
46250;Valencia;135542;16938.2;17423;2177.29;1251;156.33
12124;Valld'Alba;800;28011.2;201;7037.82;6;210.08
3134;Valld'Alcalà(la);8;5000.0;3;1875.0;0;0.0
3135;Valld'Ebo(la);7;3211.01;0;0.0;1;458.72
12126;Valld'Uixó(la);5518;17417.38;1545;4876.74;41;129.42
12125;ValldeAlmonacid;16;6083.65;4;1520.91;0;0.0
3136;ValldeGallinera;14;2656.55;1;189.75;0;0.0
3137;ValldeLaguar(la);74;8948.0;31;3748.49;0;0.0
46251;Vallada;610;19702.84;45;1453.49;9;290.7
46252;Vallanca;17;12781.95;2;1503.76;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;3;4545.45;0;0.0;0;0.0
46253;Vallés;2;1298.7;2;1298.7;0;0.0
46254;VentadelMoro;161;13439.07;11;918.2;1;83.47
3138;Verger(el);1120;23784.24;314;6668.08;23;488.43
12135;Vila-real;8659;16881.45;1835;3577.49;96;187.16
12128;Vilafamés;108;5904.87;23;1257.52;0;0.0
46256;Vilamarxant;1157;11697.5;182;1840.06;7;70.77
12132;Vilanovad'Alcolea;41;7205.62;13;2284.71;1;175.75
12134;VilardeCanes;9;5325.44;1;591.72;0;0.0
12136;Vilavella(la);387;12384.0;86;2752.0;6;192.0
12129;VillafrancadelCid/Vilafranca;291;13245.33;78;3550.3;1;45.52
12130;VillahermosadelRío;89;18388.43;8;1652.89;15;3099.17
3139;Villajoyosa/VilaJoiosa(la);5419;15395.32;877;2491.55;79;224.44
46255;Villalonga;658;15057.21;123;2814.65;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
46257;VillanuevadeCastellón;1332;18882.9;191;2707.68;8;113.41
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;524;14819.0;144;4072.4;3;84.84
46259;VillargordodelCabriel;90;15463.92;8;1374.57;2;343.64
3140;Villena;6451;18887.42;1061;3106.43;67;196.16
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;415;12162.95;104;3048.07;3;87.92
12138;Vinaròs;4863;16866.09;852;2954.95;42;145.67
12139;VistabelladelMaestrazgo;52;15615.62;13;3903.9;1;300.3
12140;Viver;381;24236.64;55;3498.73;13;826.97
3081;Xaló;146;5090.66;27;941.42;2;69.74
46143;Xeraco;671;11730.77;139;2430.07;8;139.86
46146;Xeresa;241;10969.5;46;2093.76;0;0.0
46110;Xirivella;5251;17389.14;1156;3828.19;48;158.96
46145;Xàtiva;4754;16048.34;906;3058.43;40;135.03
46262;Yesa(La);10;4524.89;2;904.98;0;0.0
46261;Yátova;97;4665.7;18;865.8;0;0.0
46263;Zarra;25;7225.43;4;1156.07;0;0.0
12141;ZoritadelMaestrazgo;4;3603.6;4;3603.6;0;0.0
12142;Zucaina;14;8641.98;3;1851.85;0;0.0
46119;Ènova(l');118;13082.04;12;1330.38;6;665.19
