CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
46236;Sumacàrcer;74;6745.67;8;729.26;0;0.0
12109;Tales;60;7490.64;4;499.38;0;0.0
46237;TavernesBlanques;1248;13529.92;190;2059.84;15;162.62
46238;TavernesdelaValldigna;3029;17555.35;544;3152.89;53;307.18
12110;Teresa;19;7692.31;3;1214.57;1;404.86
46239;TeresadeCofrentes;55;8885.3;5;807.75;4;646.2
46240;Terrateig;2;781.25;0;0.0;0;0.0
03128;Teulada;1569;13912.04;189;1675.83;20;177.34
03129;Tibi;129;7761.73;12;722.02;2;120.34
46241;Titaguas;89;19603.52;4;881.06;0;0.0
12112;Todolella;8;5673.76;1;709.22;0;0.0
12113;Toga;11;11458.33;0;0.0;0;0.0
03130;Tollos;1;2857.14;0;0.0;0;0.0
03131;Tormos;10;3144.65;5;1572.33;0;0.0
12115;Toro(El);13;5394.19;1;414.94;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);17;10179.64;1;598.8;1;598.8
12120;Torred'enDoménec(la);2;1234.57;0;0.0;0;0.0
46242;Torrebaja;23;5721.39;0;0.0;0;0.0
12117;Torreblanca;732;13132.4;70;1255.83;6;107.64
12118;Torrechiva;6;6741.57;0;0.0;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
03132;Torremanzanas/TorredelesMaçanes(la);27;4245.28;4;628.93;0;0.0
46244;Torrent;11004;13105.93;1594;1898.48;164;195.33
46245;TorresTorres;63;9417.04;9;1345.29;1;149.48
03133;Torrevieja;8365;9879.88;855;1009.84;136;160.63
12114;Torás;5;2155.17;0;0.0;0;0.0
46246;Tous;126;9790.21;7;543.9;1;77.7
12121;Traiguera;369;26993.42;85;6218.0;9;658.38
46248;Turís;928;13805.42;156;2320.74;4;59.51
46247;Tuéjar;121;10642.04;10;879.51;2;175.9
03127;Tàrbena;27;4333.87;2;321.03;3;481.54
12111;Tírig;22;5238.1;2;476.19;0;0.0
12122;Useras/Useres(les);29;3023.98;2;208.55;1;104.28
46249;Utiel;1984;17315.41;339;2958.63;45;392.74
46250;Valencia;121199;15145.8;14314;1788.77;1235;154.33
12124;Valld'Alba;631;22093.84;101;3536.41;6;210.08
03134;Valld'Alcalà(la);6;3750.0;1;625.0;0;0.0
03135;Valld'Ebo(la);7;3211.01;0;0.0;1;458.72
12126;Valld'Uixó(la);4200;13257.16;642;2026.45;40;126.26
12125;ValldeAlmonacid;12;4562.74;4;1520.91;0;0.0
03136;ValldeGallinera;13;2466.79;3;569.26;0;0.0
03137;ValldeLaguar(la);50;6045.95;17;2055.62;0;0.0
46251;Vallada;566;18281.65;46;1485.79;9;290.7
46252;Vallanca;15;11278.2;0;0.0;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;3;4545.45;0;0.0;0;0.0
46253;Vallés;1;649.35;1;649.35;0;0.0
46254;VentadelMoro;152;12687.81;15;1252.09;1;83.47
03138;Verger(el);885;18793.8;190;4034.83;23;488.43
12135;Vila-real;7085;13812.8;975;1900.84;93;181.31
12128;Vilafamés;92;5030.07;12;656.1;0;0.0
46256;Vilamarxant;986;9968.66;141;1425.54;7;70.77
12132;Vilanovad'Alcolea;30;5272.41;5;878.73;1;175.75
12134;VilardeCanes;8;4733.73;0;0.0;0;0.0
12136;Vilavella(la);312;9984.0;61;1952.0;5;160.0
12129;VillafrancadelCid/Vilafranca;233;10605.37;34;1547.56;1;45.52
12130;VillahermosadelRío;82;16942.15;1;206.61;15;3099.17
03139;Villajoyosa/VilaJoiosa(la);4685;13310.04;574;1630.73;79;224.44
46255;Villalonga;563;12883.3;55;1258.58;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
46257;VillanuevadeCastellón;1162;16472.92;113;1601.93;7;99.23
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;403;11397.06;78;2205.88;3;84.84
46259;VillargordodelCabriel;84;14432.99;5;859.11;2;343.64
03140;Villena;5643;16521.74;650;1903.09;67;196.16
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;337;9876.91;63;1846.42;2;58.62
12138;Vinaròs;4185;14514.62;569;1973.43;40;138.73
12139;VistabelladelMaestrazgo;47;14114.11;14;4204.2;1;300.3
12140;Viver;312;19847.33;27;1717.56;13;826.97
03081;Xaló;123;4288.7;17;592.75;2;69.74
46143;Xeraco;565;9877.62;96;1678.32;8;139.86
46146;Xeresa;206;9376.42;30;1365.5;0;0.0
46110;Xirivella;4453;14746.5;763;2526.74;48;158.96
46145;Xàtiva;4053;13681.94;671;2265.13;40;135.03
46262;Yesa(La);8;3619.91;0;0.0;0;0.0
46261;Yátova;82;3944.2;14;673.4;0;0.0
46263;Zarra;24;6936.42;4;1156.07;0;0.0
12141;ZoritadelMaestrazgo;0;0.0;0;0.0;0;0.0
12142;Zucaina;14;8641.98;3;1851.85;0;0.0
46119;Ènova(l');109;12084.26;6;665.19;6;665.19
