CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
46233;Sollana;737;15099.36;192;3933.62;2;40.98
12106;Soneja;271;18612.64;52;3571.43;2;137.36
46234;SotdeChera;55;15193.37;13;3591.16;0;0.0
12107;SotdeFerrer;54;13202.93;5;1222.49;2;489.0
46235;Sueca;5130;18609.88;763;2767.9;44;159.62
12108;Sueras/Suera;110;20992.37;23;4389.31;2;381.68
46236;Sumacàrcer;106;9662.72;14;1276.21;0;0.0
12109;Tales;125;15605.49;27;3370.79;0;0.0
46237;TavernesBlanques;2089;22647.44;503;5453.17;15;162.62
46238;TavernesdelaValldigna;4440;25733.16;832;4822.07;53;307.18
12110;Teresa;23;9311.74;2;809.72;1;404.86
46239;TeresadeCofrentes;68;10985.46;11;1777.06;4;646.2
46240;Terrateig;3;1171.88;1;390.62;0;0.0
3128;Teulada;2699;23931.55;644;5710.23;20;177.34
3129;Tibi;192;11552.35;36;2166.06;2;120.34
46241;Titaguas;201;44273.13;33;7268.72;0;0.0
12112;Todolella;14;9929.08;1;709.22;0;0.0
12113;Toga;13;13541.67;2;2083.33;0;0.0
3130;Tollos;2;5714.29;0;0.0;0;0.0
3131;Tormos;15;4716.98;2;628.93;0;0.0
12115;Toro(El);18;7468.88;1;414.94;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);19;11377.25;1;598.8;1;598.8
12120;Torred'enDoménec(la);3;1851.85;1;617.28;0;0.0
46242;Torrebaja;70;17412.94;22;5472.64;0;0.0
12117;Torreblanca;1080;19375.67;205;3677.79;6;107.64
12118;Torrechiva;7;7865.17;1;1123.6;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
3132;Torremanzanas/TorredelesMaçanes(la);39;6132.08;1;157.23;0;0.0
46244;Torrent;17659;21032.13;3903;4648.53;169;201.28
46245;TorresTorres;74;11061.29;6;896.86;1;149.48
3133;Torrevieja;11787;13921.6;1945;2297.24;141;166.53
12114;Torás;13;5603.45;2;862.07;0;0.0
46246;Tous;201;15617.72;59;4584.3;1;77.7
12121;Traiguera;527;38551.57;80;5852.23;10;731.53
46248;Turís;1828;27194.29;505;7512.65;4;59.51
46247;Tuéjar;165;14511.87;24;2110.82;2;175.9
3127;Tàrbena;54;8667.74;15;2407.7;3;481.54
12111;Tírig;45;10714.29;17;4047.62;0;0.0
12122;Useras/Useres(les);51;5318.04;13;1355.58;1;104.28
46249;Utiel;3366;29376.85;694;6056.9;47;410.19
46250;Valencia;179731;22460.34;32209;4025.04;1284;160.46
12124;Valld'Alba;1302;45588.24;451;15791.32;7;245.1
3134;Valld'Alcalà(la);9;5625.0;0;0.0;0;0.0
3135;Valld'Ebo(la);9;4128.44;2;917.43;1;458.72
12126;Valld'Uixó(la);8080;25504.25;2130;6723.27;43;135.73
12125;ValldeAlmonacid;29;11026.62;8;3041.83;0;0.0
3136;ValldeGallinera;24;4554.08;10;1897.53;0;0.0
3137;ValldeLaguar(la);138;16686.82;41;4957.68;0;0.0
46251;Vallada;762;24612.4;115;3714.47;10;323.0
46252;Vallanca;23;17293.23;3;2255.64;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;4;6060.61;1;1515.15;0;0.0
46253;Vallés;3;1948.05;0;0.0;0;0.0
46254;VentadelMoro;206;17195.33;36;3005.01;1;83.47
3138;Verger(el);1543;32767.04;382;8112.13;23;488.43
12135;Vila-real;13535;26387.62;3649;7114.03;100;194.96
12128;Vilafamés;151;8255.88;37;2022.96;0;0.0
46256;Vilamarxant;1746;17652.41;418;4226.06;7;70.77
12132;Vilanovad'Alcolea;54;9490.33;7;1230.23;1;175.75
12134;VilardeCanes;10;5917.16;1;591.72;0;0.0
12136;Vilavella(la);601;19232.0;179;5728.0;6;192.0
12129;VillafrancadelCid/Vilafranca;471;21438.32;130;5917.16;1;45.52
12130;VillahermosadelRío;97;20041.32;4;826.45;15;3099.17
3139;Villajoyosa/VilaJoiosa(la);7206;20472.17;1145;3252.93;79;224.44
46255;Villalonga;892;20411.9;209;4782.61;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
46257;VillanuevadeCastellón;1896;26878.37;405;5741.42;8;113.41
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;784;22171.95;172;4864.25;3;84.84
46259;VillargordodelCabriel;169;29037.8;43;7388.32;2;343.64
3140;Villena;8353;24456.16;1613;4722.59;70;204.95
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;655;19196.95;209;6125.44;3;87.92
12138;Vinaròs;6693;23212.99;1636;5674.05;45;156.07
12139;VistabelladelMaestrazgo;63;18918.92;7;2102.1;1;300.3
12140;Viver;507;32251.91;82;5216.28;13;826.97
3081;Xaló;192;6694.56;38;1324.97;2;69.74
46143;Xeraco;996;17412.59;286;5000.0;8;139.86
46146;Xeresa;373;16977.7;130;5917.16;1;45.52
46110;Xirivella;7202;23850.05;1488;4927.64;48;158.96
46145;Xàtiva;6398;21598.08;1236;4172.43;41;138.41
46262;Yesa(La);10;4524.89;0;0.0;0;0.0
46261;Yátova;181;8706.11;51;2453.1;0;0.0
46263;Zarra;38;10982.66;9;2601.16;0;0.0
12141;ZoritadelMaestrazgo;9;8108.11;3;2702.7;0;0.0
12142;Zucaina;23;14197.53;7;4320.99;0;0.0
46119;Ènova(l');153;16962.31;30;3325.94;6;665.19
